"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","15.90"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","7","19","0","0","16","2.4","0.12","0","16","0","0"
"6","7","20","0","0","16","2.7","0.12","0","16","0","0"
"6","7","21","0","0","16","3","0.12","0","16","0","0"
"6","7","22","0","0","16","3.1","0.12","0","16","0","0"
"6","7","23","0","0","15","3","0.12","0","15","0","0"
"6","8","0","0","0","15","2.8","0.12","0","15","0","0"
"6","8","1","0","0","15","2.5","0.12","0","15","0","0"
"6","8","2","0","0","15","2.3","0.12","0","15","0","0"
"6","8","3","0","0","15","2.1","0.12","0","15","0","0"
"6","8","4","0","0","15","2.1","0.12","0","15","0","0"
"6","8","5","0","31","16","2.4","0.12","29.414","16.658","91.766","72.66"
"6","8","6","539","102","17","2.8","0.12","244.576","22.021","771.146","727.967"
"6","8","7","9","178","18","3.2","0.12","173.18","21.385","578.141","541.801"
"6","8","8","12","230","19","3.6","0.12","227.383","23.159","751.659","709.17"
"6","8","9","5","176","19","3.9","0.12","172.192","22.005","561.709","525.951"
"6","8","10","11","232","20","4.2","0.12","232.566","23.883","757.181","714.496"
"6","8","11","163","501","20","4.4","0.12","658.292","30.703","2138.438","2046.81"
"6","8","12","890","148","20","4.3","0.12","1021.626","36.921","3284.89","3152.639"
"6","8","13","893","132","20","4.1","0.12","946.128","36.13","3065.542","2941.064"
"6","8","14","866","122","19","4","0.12","803.115","32.911","2654.763","2544.84"
"6","8","15","813","111","19","3.7","0.12","611.212","30.092","2060.702","1971.829"
"6","8","16","718","96","18","3.4","0.12","386.795","25.312","1294.327","1232.61"
"6","8","17","533","73","17","3.2","0.12","164.539","20.062","467.226","434.816"
"6","8","18","137","27","16","3.1","0.12","20.825","16.365","44.862","27.418"
"6","8","19","0","0","15","3.1","0.12","0","15","0","0"
"6","8","20","0","0","15","2.9","0.12","0","15","0","0"
"6","8","21","0","0","15","2.6","0.12","0","15","0","0"
"6","8","22","0","0","14","2.2","0.12","0","14","0","0"
"6","8","23","0","0","14","2","0.12","0","14","0","0"
"6","9","0","0","0","14","2.4","0.12","0","14","0","0"
"6","9","1","0","0","14","2.6","0.12","0","14","0","0"
"6","9","2","0","0","14","2.5","0.12","0","14","0","0"
"6","9","3","0","0","14","2.5","0.12","0","14","0","0"
"6","9","4","0","0","14","2.6","0.12","0","14","0","0"
"6","9","5","265","46","15","3","0.12","49.703","15.94","130.071","109.607"
"6","9","6","628","83","16","3.5","0.12","250.679","20.571","786.545","742.821"
"6","9","7","768","100","17","3.9","0.12","478.762","25.438","1642.451","1568.398"
"6","9","8","836","115","17","4.1","0.12","691.203","28.818","2333.5","2234.961"
"6","9","9","880","124","18","4.1","0.12","865.358","32.766","2852.94","2735.994"
"6","9","10","928","116","19","4.4","0.12","994.725","35.261","3228.087","3097.849"
"6","9","11","933","123","19","4.7","0.12","1050.463","35.489","3395.271","3259.109"
"6","9","12","918","133","20","5.1","0.12","1034.592","35.433","3346.441","3212.009"
"6","9","13","934","109","20","5.3","0.12","961.117","34.002","3141.275","3014.113"
"6","9","14","911","100","19","5.1","0.12","817.257","31.222","2720.846","2608.582"
"6","9","15","851","95","19","4.9","0.12","619.04","28.516","2101.416","2011.1"
"6","9","16","769","80","18","4.6","0.12","393.84","24.26","1323.447","1260.698"
"6","9","17","597","62","17","4","0.12","166.574","19.725","464.422","432.111"
"6","9","18","197","26","15","3.3","0.12","19.965","15.344","44.65","27.213"
"6","9","19","0","0","15","2.8","0.12","0","15","0","0"
"6","9","20","0","0","15","2.6","0.12","0","15","0","0"
"6","9","21","0","0","15","2.5","0.12","0","15","0","0"
"6","9","22","0","0","15","2.4","0.12","0","15","0","0"
"6","9","23","0","0","15","2.3","0.12","0","15","0","0"
"6","10","0","0","0","14","2.1","0.12","0","14","0","0"
"6","10","1","0","0","14","2","0.12","0","14","0","0"
"6","10","2","0","0","14","1.8","0.12","0","14","0","0"
"6","10","3","0","0","14","1.7","0.12","0","14","0","0"
"6","10","4","0","0","14","1.7","0.12","0","14","0","0"
"6","10","5","79","51","15","1.8","0.12","48.584","16.206","146.657","125.607"
"6","10","6","579","94","16","1.9","0.12","247.334","22.011","775.84","732.494"
"6","10","7","90","237","18","2.2","0.12","269.105","24.288","903.277","855.416"
"6","10","8","817","128","19","2.5","0.12","690.481","34.275","2281.212","2184.525"
"6","10","9","865","138","21","3","0.12","865.874","38.508","2790.017","2675.301"
"6","10","10","907","133","22","3.7","0.12","991.099","39.908","3156.789","3029.077"
"6","10","11","916","137","23","4.4","0.12","1046.927","40.104","3321.972","3188.407"
"6","10","12","911","138","23","4.8","0.12","1032.531","38.999","3292.997","3160.459"
"6","10","13","911","125","22","4.9","0.12","956.058","36.637","3091.589","2966.188"
"6","10","14","879","119","22","4.8","0.12","811.173","34.599","2663.818","2553.574"
"6","10","15","824","109","21","4.5","0.12","617.105","30.995","2073.433","1984.108"
"6","10","16","730","95","20","4.1","0.12","392.025","26.675","1305.907","1243.779"
"6","10","17","552","71","19","3.4","0.12","167.305","22.013","470.466","437.941"
"6","10","18","166","27","17","2.7","0.12","20.756","17.4","47.393","29.859"
"6","10","19","0","0","16","1.9","0.12","0","16","0","0"
"6","10","20","0","0","15","1.3","0.12","0","15","0","0"
"6","10","21","0","0","15","1.1","0.12","0","15","0","0"
"6","10","22","0","0","15","1","0.12","0","15","0","0"
"6","10","23","0","0","15","1","0.12","0","15","0","0"
"6","11","0","0","0","15","1.1","0.12","0","15","0","0"
"6","11","1","0","0","14","1","0.12","0","14","0","0"
"6","11","2","0","0","14","0.8","0.12","0","14","0","0"
"6","11","3","0","0","14","0.8","0.12","0","14","0","0"
"6","11","4","0","0","14","0.7","0.12","0","14","0","0"
"6","11","5","366","47","15","0.8","0.12","55.408","16.634","138.005","117.261"
"6","11","6","645","78","17","1.3","0.12","249.862","23.913","770.977","727.804"
"6","11","7","11","183","19","1.8","0.12","178.827","23.528","592.582","555.731"
"6","11","8","852","109","20","2.2","0.12","694.314","36.26","2277.902","2181.332"
"6","11","9","895","118","21","2.6","0.12","871.175","39.89","2793.311","2678.479"
"6","11","10","927","118","22","3.1","0.12","995.011","41.766","3146.855","3019.495"
"6","11","11","936","121","23","3.6","0.12","1051.076","42.274","3307.355","3174.308"
"6","11","12","934","121","24","4.1","0.12","1038.595","41.694","3277.947","3145.942"
"6","11","13","921","116","23","4.4","0.12","956.568","38.644","3069.543","2944.923"
"6","11","14","893","109","23","4.4","0.12","812.805","36.313","2652.057","2542.23"
"6","11","15","843","100","22","4","0.12","620.485","32.774","2071.203","1981.958"
"6","11","16","757","85","21","3.5","0.12","395.135","28.355","1307.875","1245.677"
"6","11","17","594","64","20","2.8","0.12","169.141","23.351","467.52","435.1"
"6","11","18","218","26","18","1.8","0.12","20.341","18.471","47.314","29.784"
"6","11","19","0","0","17","0.8","0.12","0","17","0","0"
"6","11","20","0","0","17","0.3","0.12","0","17","0","0"
"6","11","21","0","0","16","0.3","0.12","0","16","0","0"
"6","11","22","0","0","16","0.5","0.12","0","16","0","0"
"6","11","23","0","0","15","0.6","0.12","0","15","0","0"
"6","12","0","0","0","15","0.6","0.12","0","15","0","0"
"6","12","1","0","0","15","0.5","0.12","0","15","0","0"
"6","12","2","0","0","15","0.5","0.12","0","15","0","0"
"6","12","3","0","0","15","0.6","0.12","0","15","0","0"
"6","12","4","0","0","15","1","0.12","0","15","0","0"
"6","12","5","279","53","16","1.4","0.12","55.844","17.454","148.551","127.433"
"6","12","6","558","94","17","1.8","0.12","240.883","22.979","752.354","709.841"
"6","12","7","713","115","19","2.2","0.12","464.024","29.88","1562.259","1491.048"
"6","12","8","798","128","21","2.5","0.12","676.458","35.965","2219.83","2125.318"
"6","12","9","851","136","22","3","0.12","851.287","39.213","2735.807","2623.012"
"6","12","10","899","129","23","3.5","0.12","978.956","41.238","3102.503","2976.715"
"6","12","11","911","129","23","3.8","0.12","1033.839","41.394","3264.975","3133.43"
"6","12","12","910","128","23","3.8","0.12","1021.86","41.183","3232.079","3101.699"
"6","12","13","898","122","23","3.5","0.12","941.71","40.551","2999.037","2876.915"
"6","12","14","868","116","23","3.2","0.12","800.419","38.67","2586.802","2479.287"
"6","12","15","815","105","22","2.8","0.12","608.754","34.779","2015.13","1927.872"
"6","12","16","713","94","21","2.4","0.12","385.351","29.651","1269.042","1208.22"
"6","12","17","536","71","20","1.8","0.12","165.451","23.991","463.449","431.173"
"6","12","18","158","27","19","1.3","0.12","20.693","19.54","48.96","31.371"
"6","12","19","0","0","18","1.1","0.12","0","18","0","0"
"6","12","20","0","0","17","1","0.12","0","17","0","0"
"6","12","21","0","0","17","0.9","0.12","0","17","0","0"
"6","12","22","0","0","16","0.7","0.12","0","16","0","0"
"6","12","23","0","0","16","0.7","0.12","0","16","0","0"
"6","13","0","0","0","16","1","0.12","0","16","0","0"
"6","13","1","0","0","16","1.2","0.12","0","16","0","0"
"6","13","2","0","0","15","1.3","0.12","0","15","0","0"
"6","13","3","0","0","15","1.5","0.12","0","15","0","0"
"6","13","4","0","0","15","1.7","0.12","0","15","0","0"
"6","13","5","301","50","17","1.9","0.12","54.057","18.253","140.038","119.221"
"6","13","6","585","87","18","2.2","0.12","241.22","23.514","748.557","706.178"
"6","13","7","24","199","20","2.5","0.12","200.222","24.418","664.067","624.683"
"6","13","8","230","325","22","2.9","0.12","471.591","31.683","1547.839","1477.139"
"6","13","9","842","139","23","3.3","0.12","848.994","39.341","2726.627","2614.158"
"6","13","10","897","126","24","3.7","0.12","973.812","41.596","3082.26","2957.189"
"6","13","11","909","128","24","4","0.12","1030.71","41.81","3249.918","3118.907"
"6","13","12","907","127","24","4.2","0.12","1017.964","41.099","3221.091","3091.101"
"6","13","13","902","117","24","4.2","0.12","940.692","39.814","3005.006","2882.673"
"6","13","14","876","110","23","4","0.12","801.266","36.88","2608.395","2500.115"
"6","13","15","830","98","22","3.7","0.12","611.66","33.101","2038.779","1950.683"
"6","13","16","743","84","21","3.3","0.12","389.719","28.488","1289.662","1228.11"
"6","13","17","587","63","20","2.6","0.12","168.108","23.454","465.482","433.134"
"6","13","18","223","26","18","1.7","0.12","20.184","18.484","48.84","31.255"
"6","13","19","0","0","17","0.7","0.12","0","17","0","0"
"6","13","20","0","0","17","0.4","0.12","0","17","0","0"
"6","13","21","0","0","16","0.6","0.12","0","16","0","0"
"6","13","22","0","0","16","0.7","0.12","0","16","0","0"
"6","13","23","0","0","16","0.6","0.12","0","16","0","0"
"6","14","0","0","0","15","0.6","0.12","0","15","0","0"
"6","14","1","0","0","15","0.7","0.12","0","15","0","0"
"6","14","2","0","0","15","0.8","0.12","0","15","0","0"
"6","14","3","0","0","14","0.9","0.12","0","14","0","0"
"6","14","4","0","0","14","1.1","0.12","0","14","0","0"
"6","14","5","358","46","16","1.4","0.12","53.442","17.36","132.837","112.275"
"6","14","6","626","79","18","1.8","0.12","244.373","24.048","752.891","710.359"
"6","14","7","1","160","19","2.1","0.12","152.218","22.624","503.11","469.429"
"6","14","8","52","301","21","2.5","0.12","324.402","28.138","1064.444","1010.873"
"6","14","9","237","406","22","2.9","0.12","595.464","34.199","1924.852","1840.792"
"6","14","10","894","130","23","3.2","0.12","974.543","42.042","3078.701","2953.756"
"6","14","11","904","133","24","3.5","0.12","1030.424","43.186","3230.663","3100.333"
"6","14","12","900","133","24","3.6","0.12","1016.942","42.648","3197.438","3068.285"
"6","14","13","898","120","24","3.7","0.12","940.225","40.996","2989.071","2867.302"
"6","14","14","866","115","23","3.8","0.12","798.718","37.245","2595.837","2488.002"
"6","14","15","811","106","22","3.7","0.12","608.41","33.04","2027.468","1939.772"
"6","14","16","714","93","21","3.4","0.12","386.052","28.301","1278.859","1217.689"
"6","14","17","543","70","20","2.9","0.12","166.923","23.269","469.271","436.789"
"6","14","18","182","28","18","2.2","0.12","21.46","18.468","52.931","35.201"
"6","14","19","0","0","17","1.2","0.12","0","17","0","0"
"6","14","20","0","0","17","0.5","0.12","0","17","0","0"
"6","14","21","0","0","16","0.6","0.12","0","16","0","0"
"6","14","22","0","0","16","0.9","0.12","0","16","0","0"
"6","14","23","0","0","15","1.1","0.12","0","15","0","0"
"6","15","0","0","0","15","1.2","0.12","0","15","0","0"
"6","15","1","0","0","15","1.2","0.12","0","15","0","0"
"6","15","2","0","0","15","1.4","0.12","0","15","0","0"
"6","15","3","0","0","15","1.4","0.12","0","15","0","0"
"6","15","4","0","0","15","1.6","0.12","0","15","0","0"
"6","15","5","329","47","16","1.8","0.12","52.273","17.226","132.418","111.872"
"6","15","6","598","82","17","2.2","0.12","239.177","22.462","742.497","700.333"
"6","15","7","21","196","19","2.5","0.12","195.88","23.322","651.998","613.041"
"6","15","8","88","321","20","2.9","0.12","368.127","27.549","1216.319","1157.366"
"6","15","9","851","127","22","3.2","0.12","841.233","38.457","2712.654","2600.679"
"6","15","10","871","137","23","3.5","0.12","959.321","40.871","3044.965","2921.215"
"6","15","11","885","138","23","3.8","0.12","1016.25","41.079","3213.672","3083.944"
"6","15","12","886","136","24","3.9","0.12","1006.148","41.64","3176.616","3048.202"
"6","15","13","866","135","23","4","0.12","925.898","39.011","2966.088","2845.133"
"6","15","14","835","127","22","3.9","0.12","788.418","35.854","2575.196","2468.092"
"6","15","15","780","115","21","3.7","0.12","598.662","31.862","2002.894","1916.07"
"6","15","16","160","199","20","3.4","0.12","254.537","24.821","850.183","804.204"
"6","15","17","13","97","19","2.8","0.12","93.089","20.949","305.683","278.997"
"6","15","18","152","29","17","2.2","0.12","22.256","17.487","56.027","38.187"
"6","15","19","0","0","16","1.8","0.12","0","16","0","0"
"6","15","20","0","0","16","1.8","0.12","0","16","0","0"
"6","15","21","0","0","16","1.9","0.12","0","16","0","0"
"6","15","22","0","0","16","1.7","0.12","0","16","0","0"
"6","15","23","0","0","16","1.6","0.12","0","16","0","0"
"6","16","0","0","0","15","1.5","0.12","0","15","0","0"
"6","16","1","0","0","15","1.5","0.12","0","15","0","0"
"6","16","2","0","0","15","1.5","0.12","0","15","0","0"
"6","16","3","0","0","15","1.5","0.12","0","15","0","0"
"6","16","4","0","0","15","1.7","0.12","0","15","0","0"
"6","16","5","268","53","16","1.9","0.12","54.581","17.279","146.643","125.592"
"6","16","6","543","94","18","2.2","0.12","235.233","23.382","732.238","690.438"
"6","16","7","0","83","19","2.6","0.12","78.91","20.709","256.204","231.271"
"6","16","8","0","156","20","3","0.12","148.522","22.991","483.765","450.769"
"6","16","9","11","240","21","3.5","0.12","238.538","25.421","776.225","732.866"
"6","16","10","19","323","22","3.9","0.12","327.859","27.715","1061.988","1008.503"
"6","16","11","18","326","23","4.1","0.12","331.222","28.606","1067.067","1013.403"
"6","16","12","38","413","23","4.3","0.12","440.657","30.255","1421.272","1355.056"
"6","16","13","216","451","23","4.4","0.12","640.24","33.424","2068.194","1979.055"
"6","16","14","163","387","22","4.5","0.12","505.385","30.128","1657.336","1582.756"
"6","16","15","103","294","21","4.3","0.12","344.777","26.71","1146.252","1089.782"
"6","16","16","41","184","20","3.9","0.12","190.779","23.351","636.211","597.813"
"6","16","17","552","67","18","3.2","0.12","166.896","21.107","472.371","439.779"
"6","16","18","199","27","17","2.4","0.12","20.591","17.436","52.278","34.572"
"6","16","19","0","0","16","1.8","0.12","0","16","0","0"
"6","16","20","0","0","16","1.6","0.12","0","16","0","0"
"6","16","21","0","0","16","1.6","0.12","0","16","0","0"
"6","16","22","0","0","16","1.6","0.12","0","16","0","0"
"6","16","23","0","0","16","1.5","0.12","0","16","0","0"
"6","17","0","0","0","15","1.2","0.12","0","15","0","0"
"6","17","1","0","0","15","1","0.12","0","15","0","0"
"6","17","2","0","0","15","0.6","0.12","0","15","0","0"
"6","17","3","0","0","15","0.4","0.12","0","15","0","0"
"6","17","4","0","0","15","0.4","0.12","0","15","0","0"
"6","17","5","367","46","16","0.5","0.12","53.044","17.702","131.533","111.018"
"6","17","6","652","75","18","0.8","0.12","246.195","25.711","750.25","707.812"
"6","17","7","0","138","19","1.3","0.12","130.965","22.706","430.322","399.219"
"6","17","8","12","230","21","2","0.12","227.24","26.503","741.29","699.169"
"6","17","9","23","314","22","2.7","0.12","319.716","28.768","1035.933","983.371"
"6","17","10","23","349","23","3.4","0.12","356.781","29.709","1149.174","1092.6"
"6","17","11","26","379","24","3.9","0.12","395.893","30.897","1269.631","1208.789"
"6","17","12","15","295","23","4.3","0.12","297.939","27.904","960.104","910.23"
"6","17","13","41","388","23","4.4","0.12","414.554","29.738","1342.501","1279.077"
"6","17","14","17","273","22","4.3","0.12","274.182","26.524","894.465","846.916"
"6","17","15","19","233","21","4","0.12","233.33","25.027","769.505","726.384"
"6","17","16","34","181","20","3.6","0.12","185.125","23.4","616.662","578.957"
"6","17","17","562","68","18","2.9","0.12","170.284","21.333","482.323","449.378"
"6","17","18","201","29","16","2.2","0.12","22.207","16.49","57.446","39.556"
"6","17","19","0","0","16","1.5","0.12","0","16","0","0"
"6","17","20","0","0","16","1","0.12","0","16","0","0"
"6","17","21","0","0","16","0.8","0.12","0","16","0","0"
"6","17","22","0","0","16","0.8","0.12","0","16","0","0"
"6","17","23","0","0","15","1.1","0.12","0","15","0","0"
"6","18","0","0","0","15","1.3","0.12","0","15","0","0"
"6","18","1","0","0","15","1.2","0.12","0","15","0","0"
"6","18","2","0","0","15","1.1","0.12","0","15","0","0"
"6","18","3","0","0","15","1","0.12","0","15","0","0"
"6","18","4","0","0","15","1","0.12","0","15","0","0"
"6","18","5","335","48","16","1.2","0.12","52.572","17.415","133.783","113.188"
"6","18","6","612","82","17","1.6","0.12","241.548","23.24","745.923","703.638"
"6","18","7","0","90","18","1.9","0.12","85.574","20.122","279.491","253.734"
"6","18","8","0","119","19","2.2","0.12","113.271","21.636","367.227","338.36"
"6","18","9","3","157","20","2.5","0.12","152.277","23.341","491.824","458.543"
"6","18","10","10","214","21","3","0.12","214.208","25.299","691.653","651.291"
"6","18","11","20","346","22","3.5","0.12","352.593","28.523","1138.135","1081.952"
"6","18","12","38","414","23","3.8","0.12","441.637","30.81","1421.341","1355.123"
"6","18","13","63","419","23","4.2","0.12","465.072","30.773","1504.582","1435.414"
"6","18","14","58","354","22","4.4","0.12","387.538","28.311","1268.911","1208.094"
"6","18","15","8","200","21","4.3","0.12","195.168","24.228","641.49","602.905"
"6","18","16","0","108","20","3.9","0.12","102.48","21.8","336.34","308.568"
"6","18","17","0","64","19","3.2","0.12","60.651","20.189","197.644","174.787"
"6","18","18","211","29","17","2.3","0.12","22.186","17.482","57.636","39.74"
"6","18","19","0","0","16","1.6","0.12","0","16","0","0"
"6","18","20","0","0","16","1.2","0.12","0","16","0","0"
"6","18","21","0","0","16","1.1","0.12","0","16","0","0"
"6","18","22","0","0","16","1.2","0.12","0","16","0","0"
"6","18","23","0","0","16","1.4","0.12","0","16","0","0"
"6","19","0","0","0","15","1.5","0.12","0","15","0","0"
"6","19","1","0","0","15","1.6","0.12","0","15","0","0"
"6","19","2","0","0","15","1.5","0.12","0","15","0","0"
"6","19","3","0","0","15","1.4","0.12","0","15","0","0"
"6","19","4","0","0","15","1.3","0.12","0","15","0","0"
"6","19","5","307","50","16","1.3","0.12","52.866","17.401","137.948","117.206"
"6","19","6","588","87","17","1.4","0.12","239.347","23.473","740.109","698.03"
"6","19","7","0","83","18","1.8","0.12","78.91","19.998","257.01","232.049"
"6","19","8","0","117","20","2.3","0.12","111.365","22.542","359.458","330.867"
"6","19","9","3","159","21","2.8","0.12","154.188","24.206","496.466","463.02"
"6","19","10","9","208","22","3.3","0.12","207.49","25.964","667.4","627.897"
"6","19","11","32","400","22","3.7","0.12","422.542","29.583","1364.392","1300.192"
"6","19","12","178","493","22","4","0.12","662.163","33.389","2130.553","2039.204"
"6","19","13","912","115","22","4","0.12","949.505","38.422","3049.413","2925.506"
"6","19","14","890","106","21","3.8","0.12","811.117","35.467","2654.886","2544.959"
"6","19","15","846","95","20","3.4","0.12","621.881","31.82","2083.242","1993.57"
"6","19","16","775","79","19","2.9","0.12","402.026","27.256","1339.703","1276.378"
"6","19","17","625","60","18","2.5","0.12","176.066","21.684","491.904","458.619"
"6","19","18","274","26","17","2.1","0.12","19.831","17.449","51.653","33.968"
"6","19","19","0","0","16","1.8","0.12","0","16","0","0"
"6","19","20","0","0","16","1.7","0.12","0","16","0","0"
"6","19","21","0","0","16","1.5","0.12","0","16","0","0"
"6","19","22","0","0","16","1.4","0.12","0","16","0","0"
"6","19","23","0","0","16","1.5","0.12","0","16","0","0"
"6","20","0","0","0","16","1.4","0.12","0","16","0","0"
"6","20","1","0","0","15","1.3","0.12","0","15","0","0"
"6","20","2","0","0","15","1.3","0.12","0","15","0","0"
"6","20","3","0","0","15","1.4","0.12","0","15","0","0"
"6","20","4","0","0","15","1.5","0.12","0","15","0","0"
"6","20","5","342","48","16","1.8","0.12","52.242","17.228","132.98","112.414"
"6","20","6","613","85","17","1.9","0.12","243.636","22.904","753.437","710.885"
"6","20","7","0","73","19","2.1","0.12","69.383","20.652","224.146","200.35"
"6","20","8","0","127","20","2.4","0.12","120.889","22.708","391.203","361.487"
"6","20","9","2","150","21","2.8","0.12","144.739","24.009","465.27","432.929"
"6","20","10","13","259","22","3.4","0.12","260.362","26.896","840.539","794.901"
"6","20","11","46","435","23","3.9","0.12","471.007","31.207","1515.121","1445.58"
"6","20","12","194","493","23","4.2","0.12","677.903","34.334","2174.336","2081.436"
"6","20","13","906","123","22","4.3","0.12","952.164","37.785","3064.818","2940.365"
"6","20","14","875","118","21","4","0.12","811.48","35.055","2659.233","2549.152"
"6","20","15","821","108","20","3.6","0.12","620.029","31.422","2078.89","1989.373"
"6","20","16","725","96","19","3","0.12","397.171","27.021","1325.193","1262.382"
"6","20","17","558","72","18","2.5","0.12","174.789","21.682","498.682","465.158"
"6","20","18","197","30","17","2","0.12","22.967","17.531","60.642","42.639"
"6","20","19","0","0","16","1.5","0.12","0","16","0","0"
"6","20","20","0","0","16","1.4","0.12","0","16","0","0"
"6","20","21","0","0","16","1.6","0.12","0","16","0","0"
"6","20","22","0","0","16","1.5","0.12","0","16","0","0"
"6","20","23","0","0","15","1.5","0.12","0","15","0","0"
"6","21","0","0","0","15","1.5","0.12","0","15","0","0"
"6","21","1","0","0","15","1.6","0.12","0","15","0","0"
"6","21","2","0","0","15","1.7","0.12","0","15","0","0"
"6","21","3","0","0","15","1.7","0.12","0","15","0","0"
"6","21","4","0","0","15","1.8","0.12","0","15","0","0"
"6","21","5","271","53","15","2","0.12","53.478","16.23","144.971","123.98"
"6","21","6","557","95","16","2.2","0.12","237.67","21.433","743.353","701.159"
"6","21","7","0","111","18","2.4","0.12","105.449","20.37","346.994","318.844"
"6","21","8","9","213","19","2.7","0.12","208.948","23.432","688.183","647.944"
"6","21","9","36","346","20","3","0.12","364.754","27.333","1193.336","1135.197"
"6","21","10","12","252","21","3.3","0.12","252.668","25.827","818.413","773.559"
"6","21","11","14","275","22","3.7","0.12","277.856","26.986","896.534","848.912"
"6","21","12","24","364","23","4.1","0.12","378.61","29.409","1220.575","1161.471"
"6","21","13","40","387","23","4.3","0.12","412.729","29.801","1335.985","1272.791"
"6","21","14","77","369","22","4.2","0.12","417.247","28.986","1365.601","1301.358"
"6","21","15","783","120","21","4","0.12","608.724","31.566","2038.28","1950.201"
"6","21","16","685","104","20","3.5","0.12","388.67","27.241","1295.697","1233.931"
"6","21","17","0","58","19","2.8","0.12","55.084","20.155","178.792","156.602"
"6","21","18","166","30","17","2.1","0.12","22.947","17.521","60.952","42.938"
"6","21","19","0","0","16","1.3","0.12","0","16","0","0"
"6","21","20","0","0","16","0.7","0.12","0","16","0","0"
"6","21","21","0","0","16","0.5","0.12","0","16","0","0"
"6","21","22","0","0","16","0.6","0.12","0","16","0","0"
"6","21","23","0","0","16","0.7","0.12","0","16","0","0"
"6","22","0","0","0","15","1","0.12","0","15","0","0"
"6","22","1","0","0","15","1.1","0.12","0","15","0","0"
"6","22","2","0","0","15","1.2","0.12","0","15","0","0"
"6","22","3","0","0","15","1.2","0.12","0","15","0","0"
"6","22","4","0","0","15","1.2","0.12","0","15","0","0"
"6","22","5","267","52","16","1.1","0.12","52.2","17.469","140.727","119.887"
"6","22","6","568","91","18","1","0.12","236.304","25.041","726.386","684.793"
"6","22","7","0","94","20","0.7","0.12","89.361","22.946","288.958","262.865"
"6","22","8","1","158","22","0.7","0.12","151.097","26.965","484.602","451.576"
"6","22","9","4","163","24","1.3","0.12","158.843","28.471","503.14","469.457"
"6","22","10","8","187","25","2.1","0.12","186.352","29.407","588.789","552.072"
"6","22","11","11","226","25","2.7","0.12","227.564","29.807","721.378","679.962"
"6","22","12","87","475","25","3.2","0.12","550.128","35.685","1745.998","1668.276"
"6","22","13","891","129","25","3.6","0.12","944.95","42.341","2986.555","2864.875"
"6","22","14","850","127","24","3.9","0.12","801.383","38.081","2594.204","2486.427"
"6","22","15","787","118","23","4","0.12","609.8","33.585","2025.981","1938.338"
"6","22","16","686","103","22","4","0.12","388.666","28.719","1288.472","1226.962"
"6","22","17","510","78","20","3.9","0.12","171.941","22.894","494.588","461.208"
"6","22","18","157","31","18","3.4","0.12","23.754","18.43","63.247","45.152"
"6","22","19","0","0","17","2.7","0.12","0","17","0","0"
"6","22","20","0","0","16","2","0.12","0","16","0","0"
"6","22","21","0","0","16","1.4","0.12","0","16","0","0"
"6","22","22","0","0","16","0.9","0.12","0","16","0","0"
"6","22","23","0","0","16","0.6","0.12","0","16","0","0"
"6","23","0","0","0","16","0.4","0.12","0","16","0","0"
"6","23","1","0","0","15","0.4","0.12","0","15","0","0"
"6","23","2","0","0","15","0.5","0.12","0","15","0","0"
"6","23","3","0","0","15","0.4","0.12","0","15","0","0"
"6","23","4","0","0","15","0.4","0.12","0","15","0","0"
"6","23","5","306","48","17","0.4","0.12","49.932","18.68","129.353","108.916"
"6","23","6","600","84","19","0.5","0.12","237.631","27.096","720.776","679.382"
"6","23","7","0","130","21","1","0.12","123.399","24.758","401.21","371.139"
"6","23","8","121","326","22","1.6","0.12","396.955","32.475","1290.3","1228.725"
"6","23","9","877","124","24","2.3","0.12","856.638","43.638","2705.918","2594.183"
"6","23","10","889","138","25","2.7","0.12","975.117","45.742","3034.239","2910.87"
"6","23","11","904","139","25","3","0.12","1035.403","45.901","3209.94","3080.345"
"6","23","12","902","138","25","3.4","0.12","1024.674","44.381","3198.207","3069.027"
"6","23","13","910","119","25","3.9","0.12","952.913","41.721","3019.729","2896.873"
"6","23","14","876","114","24","4.3","0.12","809.798","37.445","2629.067","2520.055"
"6","23","15","819","106","23","4.3","0.12","618.507","33.293","2058.609","1969.81"
"6","23","16","721","94","22","4","0.12","395.263","28.833","1310.289","1248.006"
"6","23","17","0","56","20","3.5","0.12","53.179","20.994","171.715","149.776"
"6","23","18","203","30","19","2.8","0.12","22.919","19.459","60.878","42.867"
