"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","47.94"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","18","23","0","0","16","2.7","0.11","0","16","0","0"
"11","19","0","0","0","16","2.7","0.11","0","16","0","0"
"11","19","1","0","0","16","2.5","0.11","0","16","0","0"
"11","19","2","0","0","15","2.2","0.11","0","15","0","0"
"11","19","3","0","0","15","2","0.11","0","15","0","0"
"11","19","4","0","0","15","1.9","0.11","0","15","0","0"
"11","19","5","0","0","15","1.9","0.11","0","15","0","0"
"11","19","6","0","0","16","2.2","0.11","0","0","0","0"
"11","19","7","17","73","18","3.3","0.11","68.743","19.326","225.786","201.931"
"11","19","8","819","62","21","4","0.11","678.404","32.847","2312.777","2214.971"
"11","19","9","899","71","22","3.6","0.11","874.783","38.177","2894.144","2775.739"
"11","19","10","938","76","24","2.8","0.11","1004.171","45.124","3204.774","3075.361"
"11","19","11","950","78","25","1.7","0.11","1051.9","52.357","3247.635","3116.704"
"11","19","12","939","77","26","0.7","0.11","1014.628","59.649","3043.256","2919.567"
"11","19","13","894","76","25","0.3","0.11","891.539","58.263","2709.899","2598.022"
"11","19","14","373","141","24","0.6","0.11","445.855","39.234","1465.807","1398.013"
"11","19","15","461","63","22","0.8","0.11","346.594","33.21","1161.394","1104.387"
"11","19","16","209","15","20","0.6","0.11","83.205","22.317","159.85","138.332"
"11","19","17","0","0","19","0.2","0.11","0","19","0","0"
"11","19","18","0","0","18","0.2","0.11","0","18","0","0"
"11","19","19","0","0","18","0.5","0.11","0","18","0","0"
"11","19","20","0","0","17","0.8","0.11","0","17","0","0"
"11","19","21","0","0","17","1.1","0.11","0","17","0","0"
"11","19","22","0","0","16","1.2","0.11","0","16","0","0"
"11","19","23","0","0","16","1.2","0.11","0","16","0","0"
"11","20","0","0","0","15","1.3","0.11","0","15","0","0"
"11","20","1","0","0","15","1.2","0.11","0","15","0","0"
"11","20","2","0","0","15","1","0.11","0","15","0","0"
"11","20","3","0","0","15","0.6","0.11","0","15","0","0"
"11","20","4","0","0","15","0.3","0.11","0","15","0","0"
"11","20","5","0","0","14","0.5","0.11","0","14","0","0"
"11","20","6","0","0","14","0.8","0.11","0","0","0","0"
"11","20","7","589","50","16","0.6","0.11","369.309","28.606","1257.234","1196.831"
"11","20","8","71","151","18","1.1","0.11","189.173","23.653","642.373","603.757"
"11","20","9","79","216","19","2.1","0.11","266.743","25.376","901.605","853.803"
"11","20","10","906","83","20","2.5","0.11","980.832","41.771","3174.578","3046.236"
"11","20","11","915","86","20","3.2","0.11","1025.693","40.16","3330.865","3196.985"
"11","20","12","903","85","20","3.6","0.11","988.655","38.251","3242.602","3111.85"
"11","20","13","879","76","20","3.5","0.11","878.625","36.496","2923.121","2803.689"
"11","20","14","420","132","19","2.9","0.11","472.334","28.787","1622.171","1548.837"
"11","20","15","648","50","18","2","0.11","435.37","28.666","1495.159","1426.325"
"11","20","16","220","15","16","1.1","0.11","87.344","18.132","171.42","149.491"
"11","20","17","0","0","15","0.7","0.11","0","15","0","0"
"11","20","18","0","0","15","0.6","0.11","0","15","0","0"
"11","20","19","0","0","14","0.8","0.11","0","14","0","0"
"11","20","20","0","0","14","1","0.11","0","14","0","0"
"11","20","21","0","0","14","1.1","0.11","0","14","0","0"
"11","20","22","0","0","14","1.3","0.11","0","14","0","0"
"11","20","23","0","0","14","1.6","0.11","0","14","0","0"
"11","21","0","0","0","14","1.8","0.11","0","14","0","0"
"11","21","1","0","0","14","1.9","0.11","0","14","0","0"
"11","21","2","0","0","13","2","0.11","0","13","0","0"
"11","21","3","0","0","13","2","0.11","0","13","0","0"
"11","21","4","0","0","13","2","0.11","0","13","0","0"
"11","21","5","0","0","13","2.1","0.11","0","13","0","0"
"11","21","6","0","0","13","2.6","0.11","0","0","0","0"
"11","21","7","0","39","14","3.2","0.11","28.215","14.552","90.577","71.513"
"11","21","8","0","82","15","3.5","0.11","60.83","16.139","202.613","179.579"
"11","21","9","0","127","16","3.7","0.11","96.762","17.753","323.615","296.294"
"11","21","10","9","196","16","3.9","0.11","164.616","18.891","556.144","520.583"
"11","21","11","8","202","17","3.9","0.11","168.253","19.953","565.076","529.199"
"11","21","12","224","268","17","3.9","0.11","486.736","25.569","1662.071","1587.323"
"11","21","13","815","97","16","3.7","0.11","854.003","31.548","2895.286","2776.84"
"11","21","14","726","85","16","3.5","0.11","659.718","28.408","2283.598","2186.827"
"11","21","15","548","63","15","3","0.11","396.884","23.083","1388.191","1323.147"
"11","21","16","94","16","14","2.4","0.11","44.787","14.831","87.452","68.499"
"11","21","17","0","0","14","2.4","0.11","0","14","0","0"
"11","21","18","0","0","14","3.1","0.11","0","14","0","0"
"11","21","19","0","0","14","3.6","0.11","0","14","0","0"
"11","21","20","0","0","14","3.9","0.11","0","14","0","0"
"11","21","21","0","0","14","4.2","0.11","0","14","0","0"
"11","21","22","0","0","14","4.6","0.11","0","14","0","0"
"11","21","23","0","0","13","4.6","0.11","0","13","0","0"
"11","22","0","0","0","13","4.5","0.11","0","13","0","0"
"11","22","1","0","0","13","4.4","0.11","0","13","0","0"
"11","22","2","0","0","13","4.4","0.11","0","13","0","0"
"11","22","3","0","0","13","4","0.11","0","13","0","0"
"11","22","4","0","0","12","3.3","0.11","0","12","0","0"
"11","22","5","0","0","11","2.7","0.11","0","11","0","0"
"11","22","6","0","0","11","2.6","0.11","0","0","0","0"
"11","22","7","672","44","13","3.1","0.11","390.397","20.81","1370.153","1305.749"
"11","22","8","857","60","14","3.4","0.11","702.334","27.427","2445.979","2343.454"
"11","22","9","935","69","15","3.2","0.11","902.377","32.778","3050.269","2926.331"
"11","22","10","966","76","16","2.7","0.11","1030.07","38.058","3382.44","3246.733"
"11","22","11","977","77","17","2.3","0.11","1077.254","41.814","3473.597","3333.333"
"11","22","12","967","76","18","2.1","0.11","1041.12","42.944","3349.911","3215.356"
"11","22","13","922","75","18","2.1","0.11","916.626","39.992","3007.272","2884.858"
"11","22","14","843","67","18","2.1","0.11","724.583","35.419","2443.66","2341.217"
"11","22","15","674","51","17","1.8","0.11","452.693","28.557","1555.64","1484.663"
"11","22","16","190","15","15","1.7","0.11","77.618","16.652","153.041","131.764"
"11","22","17","0","0","13","2.7","0.11","0","13","0","0"
"11","22","18","0","0","12","3.7","0.11","0","12","0","0"
"11","22","19","0","0","12","4.3","0.11","0","12","0","0"
"11","22","20","0","0","11","4.6","0.11","0","11","0","0"
"11","22","21","0","0","11","4.7","0.11","0","11","0","0"
"11","22","22","0","0","11","4.7","0.11","0","11","0","0"
"11","22","23","0","0","10","4.9","0.11","0","10","0","0"
"11","23","0","0","0","10","5.1","0.11","0","10","0","0"
"11","23","1","0","0","10","5.1","0.11","0","10","0","0"
"11","23","2","0","0","9","5.1","0.11","0","9","0","0"
"11","23","3","0","0","9","4.9","0.11","0","9","0","0"
"11","23","4","0","0","9","4.6","0.11","0","9","0","0"
"11","23","5","0","0","9","4.6","0.11","0","9","0","0"
"11","23","6","0","0","10","4.9","0.11","0","0","0","0"
"11","23","7","689","43","12","5.9","0.11","392.315","17.361","1393.901","1328.655"
"11","23","8","870","58","14","7.2","0.11","702.869","22.403","2495.271","2390.999"
"11","23","9","949","67","15","8","0.11","911.636","25.082","3173.163","3044.871"
"11","23","10","983","73","16","7.7","0.11","1042.557","27.836","3560.89","3333.333"
"11","23","11","990","77","17","7.1","0.11","1090.064","30.107","3678.773","3333.333"
"11","23","12","973","78","18","6.5","0.11","1049.386","31.425","3532.503","3333.333"
"11","23","13","931","75","18","6.1","0.11","925.103","30.376","3151.073","3023.564"
"11","23","14","848","68","18","5.8","0.11","730.204","28.124","2533.119","2427.506"
"11","23","15","675","52","17","4.9","0.11","455.069","24.024","1591.021","1518.791"
"11","23","16","153","16","15","3.8","0.11","65.748","15.965","129.528","109.084"
"11","23","17","0","0","13","3.7","0.11","0","13","0","0"
"11","23","18","0","0","12","4.1","0.11","0","12","0","0"
"11","23","19","0","0","12","4.1","0.11","0","12","0","0"
"11","23","20","0","0","11","4","0.11","0","11","0","0"
"11","23","21","0","0","11","3.8","0.11","0","11","0","0"
"11","23","22","0","0","11","3.5","0.11","0","11","0","0"
"11","23","23","0","0","11","3.2","0.11","0","11","0","0"
"11","24","0","0","0","10","2.9","0.11","0","10","0","0"
"11","24","1","0","0","10","2.5","0.11","0","10","0","0"
"11","24","2","0","0","10","2.2","0.11","0","10","0","0"
"11","24","3","0","0","11","2.1","0.11","0","11","0","0"
"11","24","4","0","0","11","2","0.11","0","11","0","0"
"11","24","5","0","0","11","1.9","0.11","0","11","0","0"
"11","24","6","0","0","12","1.9","0.11","0","0","0","0"
"11","24","7","232","66","13","2.5","0.11","186.918","17.143","647.786","608.979"
"11","24","8","414","118","15","2.7","0.11","441.88","24.485","1544.066","1473.499"
"11","24","9","92","211","16","1.9","0.11","274.356","22.832","939.038","889.91"
"11","24","10","548","181","16","1.3","0.11","745.64","37.215","2457.194","2354.272"
"11","24","11","392","244","17","1.5","0.11","655.912","34.799","2171.722","2078.915"
"11","24","12","312","249","17","2","0.11","573.409","30.986","1925.739","1841.648"
"11","24","13","8","174","17","1.9","0.11","146.124","20.632","490.831","457.585"
"11","24","14","249","153","16","1.4","0.11","354.085","25.865","1220.049","1160.964"
"11","24","15","0","57","15","1.2","0.11","42.955","16.249","140.126","119.307"
"11","24","16","0","5","14","1.5","0.11","3.812","14.087","6.921","0"
"11","24","17","0","0","14","1.7","0.11","0","14","0","0"
"11","24","18","0","0","14","1.6","0.11","0","14","0","0"
"11","24","19","0","0","14","1.6","0.11","0","14","0","0"
"11","24","20","0","0","13","1.8","0.11","0","13","0","0"
"11","24","21","0","0","13","1.9","0.11","0","13","0","0"
"11","24","22","0","0","13","2","0.11","0","13","0","0"
"11","24","23","0","0","13","2.1","0.11","0","13","0","0"
"11","25","0","0","0","13","2.1","0.11","0","13","0","0"
"11","25","1","0","0","13","2.2","0.11","0","13","0","0"
"11","25","2","0","0","13","2.5","0.11","0","13","0","0"
"11","25","3","0","0","13","2.5","0.11","0","13","0","0"
"11","25","4","0","0","13","2.4","0.11","0","13","0","0"
"11","25","5","0","0","13","2.2","0.11","0","13","0","0"
"11","25","6","0","0","13","2.2","0.11","0","0","0","0"
"11","25","7","443","57","13","2.5","0.11","285.739","19.337","996.244","945.089"
"11","25","8","661","84","14","2.9","0.11","589.948","26.239","2060.466","1971.601"
"11","25","9","766","98","15","3.3","0.11","799.428","30.494","2727.62","2615.116"
"11","25","10","872","86","16","3.8","0.11","959.774","33.199","3216.749","3086.913"
"11","25","11","884","89","16","4","0.11","997.108","33.343","3330.659","3196.787"
"11","25","12","869","91","16","4","0.11","973.447","32.937","3262.238","3130.79"
"11","25","13","842","82","16","3.7","0.11","863.626","31.728","2928.648","2809.02"
"11","25","14","759","73","15","3.4","0.11","670.384","27.811","2328.113","2229.764"
"11","25","15","583","55","14","2.9","0.11","412.319","22.541","1445.644","1378.564"
"11","25","16","109","14","13","2.4","0.11","49.196","13.914","96.941","77.652"
"11","25","17","0","0","13","2.5","0.11","0","13","0","0"
"11","25","18","0","0","13","2.8","0.11","0","13","0","0"
"11","25","19","0","0","13","3","0.11","0","13","0","0"
"11","25","20","0","0","12","3","0.11","0","12","0","0"
"11","25","21","0","0","12","2.9","0.11","0","12","0","0"
"11","25","22","0","0","12","2.8","0.11","0","12","0","0"
"11","25","23","0","0","12","2.7","0.11","0","12","0","0"
"11","26","0","0","0","12","2.5","0.11","0","12","0","0"
"11","26","1","0","0","12","2.3","0.11","0","12","0","0"
"11","26","2","0","0","12","2.1","0.11","0","12","0","0"
"11","26","3","0","0","12","1.8","0.11","0","12","0","0"
"11","26","4","0","0","11","1.5","0.11","0","11","0","0"
"11","26","5","0","0","11","1","0.11","0","11","0","0"
"11","26","6","0","0","11","1","0.11","0","0","0","0"
"11","26","7","456","58","12","1.3","0.11","288.971","20.221","1003.476","952.065"
"11","26","8","686","85","13","1.5","0.11","608.424","29.603","2098.565","2008.35"
"11","26","9","804","95","14","1.5","0.11","823.454","36.432","2746.406","2633.236"
"11","26","10","902","83","15","1.5","0.11","974.522","41.511","3161.927","3034.033"
"11","26","11","913","86","16","1.7","0.11","1022.566","42.603","3292.521","3160"
"11","26","12","897","87","17","2.1","0.11","985.755","40.619","3206.331","3076.864"
"11","26","13","866","79","17","2.4","0.11","882.096","36.975","2930.915","2811.207"
"11","26","14","781","71","16","2.5","0.11","685.571","31.269","2350.01","2250.886"
"11","26","15","606","53","15","2.3","0.11","424.222","24.793","1475.387","1407.254"
"11","26","16","142","13","14","2.1","0.11","60.34","15.186","119.084","99.01"
"11","26","17","0","0","12","2.2","0.11","0","12","0","0"
"11","26","18","0","0","12","2.1","0.11","0","12","0","0"
"11","26","19","0","0","12","1.9","0.11","0","12","0","0"
"11","26","20","0","0","12","1.8","0.11","0","12","0","0"
"11","26","21","0","0","12","1.8","0.11","0","12","0","0"
"11","26","22","0","0","12","1.8","0.11","0","12","0","0"
"11","26","23","0","0","12","2","0.11","0","12","0","0"
"11","27","0","0","0","12","2.4","0.11","0","12","0","0"
"11","27","1","0","0","12","2.7","0.11","0","12","0","0"
"11","27","2","0","0","12","3.2","0.11","0","12","0","0"
"11","27","3","0","0","12","4.1","0.11","0","12","0","0"
"11","27","4","0","0","13","5.1","0.11","0","13","0","0"
"11","27","5","0","0","13","5.7","0.11","0","13","0","0"
"11","27","6","0","0","13","6.4","0.11","0","13","0","0"
"11","27","7","604","44","15","7.1","0.11","334.148","19.016","1171.054","1113.704"
"11","27","8","374","120","17","7.8","0.11","414.919","21.677","1463.418","1395.709"
"11","27","9","896","72","18","8.5","0.11","868.993","27.192","3004.948","2882.617"
"11","27","10","940","78","19","8.1","0.11","1004.909","29.997","3409.518","3272.851"
"11","27","11","949","82","20","7.1","0.11","1053.822","32.673","3526.958","3333.333"
"11","27","12","934","84","20","6.2","0.11","1018.619","33.461","3406.258","3269.707"
"11","27","13","895","80","20","5.7","0.11","909.593","32.733","3071.825","2947.123"
"11","27","14","546","104","19","5.4","0.11","548.278","26.961","1904.472","1821.135"
"11","27","15","363","68","18","4.6","0.11","298.141","22.78","1034.12","981.623"
"11","27","16","0","13","16","3.9","0.11","9.912","16.147","18.695","2.178"
"11","27","17","0","0","15","3.9","0.11","0","15","0","0"
"11","27","18","0","0","14","4.1","0.11","0","14","0","0"
"11","27","19","0","0","14","4.3","0.11","0","14","0","0"
"11","27","20","0","0","13","4.2","0.11","0","13","0","0"
"11","27","21","0","0","13","4.1","0.11","0","13","0","0"
"11","27","22","0","0","13","4.1","0.11","0","13","0","0"
"11","27","23","0","0","12","4.4","0.11","0","12","0","0"
"11","28","0","0","0","12","4.7","0.11","0","12","0","0"
"11","28","1","0","0","12","5","0.11","0","12","0","0"
"11","28","2","0","0","12","5.1","0.11","0","12","0","0"
"11","28","3","0","0","13","5.4","0.11","0","13","0","0"
"11","28","4","0","0","13","5.6","0.11","0","13","0","0"
"11","28","5","0","0","13","5.6","0.11","0","13","0","0"
"11","28","6","0","0","13","5.9","0.11","0","13","0","0"
"11","28","7","0","46","14","6","0.11","34.711","14.466","111.802","91.986"
"11","28","8","492","100","16","6","0.11","477.656","22.472","1686.777","1611.153"
"11","28","9","551","141","17","5.8","0.11","648.951","25.977","2250.533","2154.934"
"11","28","10","907","90","18","5.4","0.11","996.638","32.436","3349.591","3215.048"
"11","28","11","599","173","19","4.6","0.11","817.876","32.084","2745.563","2632.422"
"11","28","12","915","88","19","3.9","0.11","1004.725","36.741","3318.314","3184.879"
"11","28","13","890","78","20","3.2","0.11","903.365","37.794","2991.964","2870.092"
"11","28","14","116","157","19","2.3","0.11","246.384","24.68","841.69","796.012"
"11","28","15","622","52","18","1.4","0.11","434.229","30.102","1479.638","1411.355"
"11","28","16","0","17","16","1.1","0.11","12.961","16.325","24.756","8.024"
"11","28","17","0","0","15","1.5","0.11","0","15","0","0"
"11","28","18","0","0","15","1.9","0.11","0","15","0","0"
"11","28","19","0","0","15","2.4","0.11","0","15","0","0"
"11","28","20","0","0","14","2.8","0.11","0","14","0","0"
"11","28","21","0","0","14","3","0.11","0","14","0","0"
"11","28","22","0","0","14","3.1","0.11","0","14","0","0"
"11","28","23","0","0","14","3","0.11","0","14","0","0"
"11","29","0","0","0","14","2.7","0.11","0","14","0","0"
"11","29","1","0","0","14","2.4","0.11","0","14","0","0"
"11","29","2","0","0","14","2.2","0.11","0","14","0","0"
"11","29","3","0","0","14","2.1","0.11","0","14","0","0"
"11","29","4","0","0","14","2.1","0.11","0","14","0","0"
"11","29","5","0","0","13","2.1","0.11","0","13","0","0"
"11","29","6","0","0","14","2.1","0.11","0","14","0","0"
"11","29","7","0","59","16","2.5","0.11","48.643","17.073","157.061","135.641"
"11","29","8","217","135","17","2.7","0.11","305.026","23.541","1058.011","1004.667"
"11","29","9","342","185","18","2.2","0.11","496.925","29.678","1690.552","1614.795"
"11","29","10","905","86","19","1.7","0.11","979.357","44.498","3140.865","3013.718"
"11","29","11","393","237","20","1.2","0.11","650.162","38.926","2119.834","2028.866"
"11","29","12","905","89","20","1.1","0.11","1006.856","50.096","3150.079","3022.605"
"11","29","13","846","91","20","1.1","0.11","879.001","46.309","2813.259","2697.719"
"11","29","14","759","80","19","1","0.11","685.339","40.072","2268.465","2172.23"
"11","29","15","625","42","18","0.9","0.11","422.742","31.317","1433.624","1366.97"
"11","29","16","0","15","17","0.8","0.11","11.437","17.31","21.598","4.979"
"11","29","17","0","0","16","0.6","0.11","0","16","0","0"
"11","29","18","0","0","16","0.5","0.11","0","16","0","0"
"11","29","19","0","0","15","0.6","0.11","0","15","0","0"
"11","29","20","0","0","15","0.7","0.11","0","15","0","0"
"11","29","21","0","0","15","0.7","0.11","0","15","0","0"
"11","29","22","0","0","15","0.7","0.11","0","15","0","0"
"11","29","23","0","0","15","0.8","0.11","0","15","0","0"
"11","30","0","0","0","15","0.7","0.11","0","15","0","0"
"11","30","1","0","0","15","0.6","0.11","0","15","0","0"
"11","30","2","0","0","14","1","0.11","0","14","0","0"
"11","30","3","0","0","14","1.6","0.11","0","14","0","0"
"11","30","4","0","0","14","1.8","0.11","0","14","0","0"
"11","30","5","0","0","13","1.9","0.11","0","13","0","0"
"11","30","6","0","0","13","1.7","0.11","0","13","0","0"
"11","30","7","94","63","15","1.6","0.11","108.03","17.861","362.18","333.493"
"11","30","8","744","72","17","1.9","0.11","629.087","32.753","2146.127","2054.227"
"11","30","9","848","84","18","2.3","0.11","847.294","37.564","2815.912","2700.279"
"11","30","10","923","82","19","2.6","0.11","991.583","40.625","3230.287","3099.971"
"11","30","11","943","82","20","2.9","0.11","1047.112","41.65","3385.409","3249.596"
"11","30","12","936","81","21","3.2","0.11","1017.542","41.018","3304.911","3171.951"
"11","30","13","895","77","20","3.6","0.11","907.748","36.788","3018.991","2896.162"
"11","30","14","814","68","19","3.7","0.11","710.61","31.969","2430.213","2328.247"
"11","30","15","637","51","18","2.9","0.11","443.773","27.191","1529.715","1459.657"
"11","30","16","0","18","16","2","0.11","13.724","16.282","26.292","9.506"
"11","30","17","0","0","14","1.6","0.11","0","14","0","0"
"11","30","18","0","0","14","1.5","0.11","0","14","0","0"
"11","30","19","0","0","14","1.6","0.11","0","14","0","0"
"11","30","20","0","0","14","1.9","0.11","0","14","0","0"
"11","30","21","0","0","13","2.1","0.11","0","13","0","0"
"11","30","22","0","0","13","2.1","0.11","0","13","0","0"
"11","30","23","0","0","13","2.1","0.11","0","13","0","0"
"12","1","0","0","0","13","2.1","0.11","0","13","0","0"
"12","1","1","0","0","13","2","0.11","0","13","0","0"
"12","1","2","0","0","13","1.9","0.11","0","13","0","0"
"12","1","3","0","0","12","1.9","0.11","0","12","0","0"
"12","1","4","0","0","12","1.9","0.11","0","12","0","0"
"12","1","5","0","0","12","1.9","0.11","0","12","0","0"
"12","1","6","0","0","12","1.8","0.11","0","12","0","0"
"12","1","7","534","46","14","2","0.11","294.404","21.181","1014.858","963.044"
"12","1","8","287","126","16","2.4","0.11","344.701","23.812","1200.331","1141.945"
"12","1","9","660","108","17","2.4","0.11","715.665","33.21","2418.738","2317.178"
"12","1","10","426","208","18","2.4","0.11","654.935","32.795","2195.058","2101.424"
"12","1","11","622","163","19","2.6","0.11","830.953","37.095","2737.401","2624.55"
"12","1","12","631","152","19","2.8","0.11","813.503","36.105","2695.246","2583.888"
"12","1","13","502","162","19","2.9","0.11","644.797","32.34","2177.408","2084.4"
"12","1","14","410","126","18","2.8","0.11","465.085","27.807","1604.458","1531.752"
"12","1","15","581","53","17","2.1","0.11","414.766","26.953","1428.646","1362.169"
"12","1","16","0","16","15","1.4","0.11","12.199","15.285","23.351","6.669"
"12","1","17","0","0","14","1.2","0.11","0","14","0","0"
"12","1","18","0","0","14","1.1","0.11","0","14","0","0"
"12","1","19","0","0","14","1","0.11","0","14","0","0"
"12","1","20","0","0","14","0.9","0.11","0","14","0","0"
"12","1","21","0","0","14","1","0.11","0","14","0","0"
"12","1","22","0","0","13","1.3","0.11","0","13","0","0"
"12","1","23","0","0","13","1.6","0.11","0","13","0","0"
"12","2","0","0","0","13","1.7","0.11","0","13","0","0"
"12","2","1","0","0","13","1.7","0.11","0","13","0","0"
"12","2","2","0","0","12","1.7","0.11","0","12","0","0"
"12","2","3","0","0","12","1.8","0.11","0","12","0","0"
"12","2","4","0","0","12","1.9","0.11","0","12","0","0"
"12","2","5","0","0","12","1.9","0.11","0","12","0","0"
"12","2","6","0","0","12","1.8","0.11","0","12","0","0"
"12","2","7","527","44","14","2","0.11","285.934","20.972","984.617","933.874"
"12","2","8","750","65","16","2.5","0.11","624.805","29.921","2155.699","2063.46"
"12","2","9","327","183","17","2.8","0.11","481.702","27.138","1654.853","1580.36"
"12","2","10","690","130","18","2.8","0.11","836.037","35.589","2780.269","2665.899"
"12","2","11","660","150","19","2.6","0.11","855.911","37.642","2814.527","2698.943"
"12","2","12","664","141","20","2.3","0.11","834.813","39.231","2732.774","2620.086"
"12","2","13","398","184","20","2","0.11","574.87","34.053","1923.865","1839.841"
"12","2","14","191","153","19","1.7","0.11","300.014","26.817","1025.132","972.953"
"12","2","15","145","80","18","1.4","0.11","178.322","22.959","604.963","567.673"
"12","2","16","123","13","16","1.4","0.11","54.898","17.258","107.694","88.024"
"12","2","17","0","0","15","1.5","0.11","0","15","0","0"
"12","2","18","0","0","14","1.7","0.11","0","14","0","0"
"12","2","19","0","0","14","1.8","0.11","0","14","0","0"
"12","2","20","0","0","14","1.9","0.11","0","14","0","0"
"12","2","21","0","0","14","1.8","0.11","0","14","0","0"
"12","2","22","0","0","14","1.7","0.11","0","14","0","0"
"12","2","23","0","0","14","1.6","0.11","0","14","0","0"
"12","3","0","0","0","14","1.4","0.11","0","14","0","0"
"12","3","1","0","0","14","1.3","0.11","0","14","0","0"
"12","3","2","0","0","14","1.3","0.11","0","14","0","0"
"12","3","3","0","0","14","1.3","0.11","0","14","0","0"
"12","3","4","0","0","13","1.4","0.11","0","13","0","0"
"12","3","5","0","0","13","1.5","0.11","0","13","0","0"
"12","3","6","0","0","13","1.5","0.11","0","13","0","0"
"12","3","7","0","24","15","1.6","0.11","17.308","15.457","53.462","35.713"
"12","3","8","0","95","17","1.8","0.11","73.782","18.877","245.147","220.606"
"12","3","9","878","72","19","1.6","0.11","857.376","41.854","2803.311","2688.124"
"12","3","10","928","76","20","1","0.11","987.769","50.293","3095.576","2970.033"
"12","3","11","941","79","21","0.7","0.11","1040.923","55.53","3179.404","3050.891"
"12","3","12","931","78","22","0.9","0.11","1009.646","53.76","3113.396","2987.222"
"12","3","13","892","75","21","1.1","0.11","895.537","47.812","2850.917","2734.043"
"12","3","14","812","66","20","1.2","0.11","709.656","40.771","2344.452","2245.524"
"12","3","15","639","49","19","1.2","0.11","441.665","31.903","1494.472","1425.663"
"12","3","16","141","12","17","1","0.11","60.972","18.539","119.454","99.367"
"12","3","17","0","0","16","0.7","0.11","0","16","0","0"
"12","3","18","0","0","16","0.5","0.11","0","16","0","0"
"12","3","19","0","0","15","0.6","0.11","0","15","0","0"
"12","3","20","0","0","15","0.6","0.11","0","15","0","0"
"12","3","21","0","0","15","0.7","0.11","0","15","0","0"
"12","3","22","0","0","15","0.9","0.11","0","15","0","0"
"12","3","23","0","0","15","1","0.11","0","15","0","0"
"12","4","0","0","0","15","1.1","0.11","0","15","0","0"
"12","4","1","0","0","14","1.1","0.11","0","14","0","0"
"12","4","2","0","0","14","1.1","0.11","0","14","0","0"
"12","4","3","0","0","14","1","0.11","0","14","0","0"
"12","4","4","0","0","14","0.8","0.11","0","14","0","0"
"12","4","5","0","0","14","0.8","0.11","0","14","0","0"
"12","4","6","0","0","14","0.8","0.11","0","14","0","0"
"12","4","7","486","44","15","1.1","0.11","262.664","22.825","893.398","845.887"
"12","4","8","1","113","17","1.2","0.11","92.18","19.685","308.11","281.338"
"12","4","9","811","81","19","1","0.11","809.175","43.852","2625.108","2516.236"
"12","4","10","204","245","20","0.5","0.11","443.714","35.542","1459.3","1391.737"
"12","4","11","891","85","21","0.5","0.11","997.7","56.019","3043.442","2919.747"
"12","4","12","877","85","22","0.8","0.11","975.683","53.509","3012.791","2890.182"
"12","4","13","838","80","21","0.9","0.11","862.46","48.163","2741.82","2628.812"
"12","4","14","753","70","20","1","0.11","670.173","40.609","2214.716","2120.386"
"12","4","15","575","52","19","1.3","0.11","413.159","30.783","1401.49","1335.975"
"12","4","16","71","11","17","1.3","0.11","34.611","17.814","66.617","48.402"
"12","4","17","0","0","16","0.9","0.11","0","16","0","0"
"12","4","18","0","0","16","0.6","0.11","0","16","0","0"
"12","4","19","0","0","16","0.6","0.11","0","16","0","0"
"12","4","20","0","0","16","0.5","0.11","0","16","0","0"
"12","4","21","0","0","16","0.5","0.11","0","16","0","0"
"12","4","22","0","0","16","0.5","0.11","0","16","0","0"
"12","4","23","0","0","15","0.5","0.11","0","15","0","0"
"12","5","0","0","0","15","0.5","0.11","0","15","0","0"
"12","5","1","0","0","15","0.6","0.11","0","15","0","0"
"12","5","2","0","0","15","0.5","0.11","0","15","0","0"
"12","5","3","0","0","15","0.4","0.11","0","15","0","0"
"12","5","4","0","0","15","0.4","0.11","0","15","0","0"
"12","5","5","0","0","15","0.4","0.11","0","15","0","0"
"12","5","6","0","0","15","0.4","0.11","0","15","0","0"
"12","5","7","224","54","16","0.6","0.11","165.737","21.626","554.841","519.327"
"12","5","8","503","92","18","0.9","0.11","479.864","33.136","1627.015","1553.509"
"12","5","9","305","183","19","1.2","0.11","462.648","32.499","1555.675","1484.697"
"12","5","10","794","106","20","1.7","0.11","901.795","43.479","2908.229","2789.324"
"12","5","11","812","110","20","2.1","0.11","957.37","42.933","3083.818","2958.692"
"12","5","12","801","109","20","2.3","0.11","927.976","41.388","3013.076","2890.457"
"12","5","13","770","99","20","2.2","0.11","828.145","39.483","2726.439","2613.976"
